iata_code,name,latitude_deg,longitude_deg
TZA,Belize City Municipal Airport,17.5163898468018,-88.1944427490234
BZB,Bazaruto Island Airport,-21.5411,35.4729
BZM,Bemolanga Airport,-17.6925,45.0888333333
BZS,Buzzards Point Seaplane Base,38.863,-77.011
YYS,Blissville Airport,45.605633,-66.543678
YLM,Clinton Creek Airport,64.475545,-140.741748
YGY,Deception Airport,62.1123144462,-74.554681778
YUJ,Lady Franklin Point Airport,68.4753126151,-113.224411011
YWO,Lupin Airport,65.7666702271,-111.25
YAD,Moose Lake Airport,53.7062589637,-100.343971252
YMD,Mould Bay Airport,76.2392,-119.3216
YDE,Paradise River Airport,53.43,-57.233333587646
YYI,Rivers Airport,50.0100557637,-100.313930511
YSV,Saglek Airport,58.475119,-62.655373
YTJ,Terrace Bay Airport,48.8119789872,-87.0994377136
YWN,Winisk Airport,55.2242,-85.1174
YRR,Stuart Island Airstrip,50.4094474336,-125.131616592
YMV,Mary River Aerodrome,71.3241666667,-79.3569444444
YBW,Bedwell Harbour Seaplane Base,48.75,-123.233001709
YTP,Tofino Harbour Seaplane Base,49.155,-125.91
YBM,Bronson Creek Airport,56.681098938,-131.087005615
ZAA,Alice Arm/Silver City Seaplane Base,55.4667015076,-129.483001709
ZNA,Nanaimo Harbour Water Airport,49.1833000183,-123.949996948
YZZ,Trail Airport,49.0555992126,-117.60900116
YMB,Merritt Airport,50.1227989197,-120.747001648
YHH,Campbell River Seaplane Base,50.049999,-125.25
YWS,Whistler/Green Lake Water Aerodrome,50.1436004639,-122.948997498
YBF,Bamfield Seaplane Base,48.8333015442,-125.133003235
YIG,Big Bay Seaplane Base,50.3923,-125.1372
CJH,Chilko Lake (Tsylos Park Lodge) Airport,51.6260986328,-124.141998291
YPT,Pender Harbour Seaplane Base,49.623785,-124.024884
ZOF,Ocean Falls Seaplane Base,52.3666992188,-127.717002869
YCA,Courtenay Airpark,49.679401397705,-124.9820022583
CFQ,Creston Valley Regional Airport - Art Sutcliffe Field,49.03689956665,-116.49800109863
YAA,Anahim Lake Airport,52.4524993896484,-125.303001403809
DGF,Douglas Lake Airport,50.1654600485,-120.171273351
JHL,Fort MacKay/Albian Aerodrome,57.2238998413,-111.418998718
ZTS,Tahsis Seaplane Base,49.9166984558,-126.666999817
DUQ,Duncan Airport,48.7545336204,-123.709702492
YPI,Port Simpson Seaplane Base,54.5667,-130.432999
YHS,Sechelt-Gibsons Airport,49.4606018066,-123.71900177
YKK,Kitkatla Seaplane Base,53.7999992371,-130.432998657
WPL,Powell Lake Seaplane Base,49.8833007812,-124.532997131
XQU,Qualicum Beach Airport,49.3372,-124.393997
YMP,Port Mcneill Airport,50.5755996704,-127.028999329
YRN,Rivers Inlet Seaplane Base,51.683985,-127.264044
YTG,Sullivan Bay Seaplane Base,50.885359,-126.831069
YMU,Mansons Landing Seaplane Base,50.0666999817,-124.983001709
YAV,Mayne Island Seaplane Base,48.8666992188,-123.300003052
YSX,Bella Bella/Shearwater Seaplane Base,52.150002,-128.08299
YGG,Ganges Seaplane Base,48.8545,-123.4969
YTB,Hartley Bay Seaplane Base,53.416698,-129.25
YZA,Cache Creek-Ashcroft Regional Airport,50.775258,-121.321314
ZEL,Bella Bella (Campbell Island) Airport,52.185001,-128.156994
CBC,Cherrabun Airport,-18.9177777778,125.537777778
YTX,Telegraph Creek Airport,57.916698,-131.117007
YPB,Alberni Valley Regional Airport,49.321899,-124.931
YBO,Bob Quinn Lake Airport,56.9667015076,-130.25
TNS,Tungsten (Cantung) Airport,61.956901550293,-128.20300292969
TUX,Tumbler Ridge Airport,55.025001525879,-120.93499755859
YWM,Williams Harbour Airport,52.5668983459473,-55.7846984863281
YSO,Postville Airport,54.9105,-59.78507
YBI,Black Tickle Airport,53.4693984985,-55.7849998474
YFX,St. Lewis (Fox Harbour) Airport,52.3727989196777,-55.6739006042481
YHA,Port Hope Simpson Airport,52.5280990600586,-56.2860984802246
YRG,Rigolet Airport,54.1796989440918,-58.4575004577637
CDG,ஜWAZIFA ღ//ღDUAღ//ღAMALஜpasand Ki Shadi Ka Wazifa +91-9784839439,0,0
DVK,Diavik Airport,64.5113983154,-110.289001465
JOJ,Doris Lake,68.1252746582,-106.585281372
ZFW,Fairview Airport,56.081401825,-118.434997559
YJP,Hinton/Jasper-Hinton Airport,53.3191986084,-117.752998352
YLE,Whatì Airport,63.1316986083984,-117.246002197266
YGC,Grande Cache Airport,53.916900634766,-118.87400054932
YDC,Drayton Valley Industrial Airport,53.265800476074,-114.95999908447
NML,Fort McMurray / Mildred Lake Airport,57.0555992126,-111.573997498
ZSP,St. Paul Airport,53.9933013916,-111.379997253
GSL,Taltheilei Narrows Airport,62.5980987549,-111.542999268
XMP,Macmillan Pass Airport,63.181098938,-130.20199585
DAS,Great Bear Lake Airport,66.7031021118,-119.707000732
YFI,Fort Mackay / Firebag,57.275833,-110.976666
YFJ,Wekweètì Airport,64.190804,-114.077002
YOE,Donnelly Airport,55.7094,-117.094002
TIL,Cheadle Airport,51.057498931885,-113.62400054932
OKG,Okoyo Airport,-1.4483300447464,15.073300361633
CGA,Craig Seaplane Base,55.4788017272949,-133.147994995117
CGC,Cape Gloucester Airport,-5.458965,148.432417
CGG,Casiguran Airport,16.1941,122.0651
CGT,Chinguetti Airport,20.5055,-12.3978
CHP,Circle Hot Springs Airport,65.485496521,-144.610992432
CIV,Chomley Seaplane Base,55.217,-132.21
LRQ,Laurie River Airport,56.2486000061,-101.304000854
YDJ,Hatchet Lake Airport,58.662498474121,-103.53800201416
YDU,Kasba Lake Airport,60.291900634766,-102.50199890137
YFL,Fort Reliance Seaplane Base,62.7,-109.167
XCL,Cluff Lake Airport,58.3911018372,-109.51599884
YKE,Knee Lake Airport,54.915298,-94.798103
SUR,Summer Beaver Airport,52.7085990905762,-88.5419006347656
CKD,Crooked Creek Airport,61.8679008484,-158.134994507
YTT,Tisdale Airport,52.836700439453,-104.06700134277
YAX,Wapekeka Airport,53.8492012023926,-89.5793991088867
WNN,Wunnumin Lake Airport,52.8939018249512,-89.2891998291016
YBS,Opapimiskan Lake Airport,52.6067008972,-90.3768997192
YNO,North Spirit Lake Airport,52.4900016784668,-92.9710998535156
CKR,Crane Island Airstrip,48.5978,-122.9979
CKU,Cordova Municipal Airport,60.5438995361,-145.727005005
YDW,North of Sixty Airport,60.316398620605,-103.12899780273
CKX,Chicken Airport,64.0712966919,-141.95199585
CLC,Clear Lake Metroport,29.5555,-95.1383
CLG,Coalinga Airport,36.1580433385,-120.360116959
CMN,CMN,0,0
CMT,New Cametá Airport,-2.2468,-49.56
CMZ,Caia Airport,-17.8331,35.3341
TVS,Tangshan Sannühe Airport,39.7178001404,118.002624512
OHE,[Duplicate] Gu-Lian Airport,52.913917,122.427768
YUA,Yuanmou Air Base,25.737499237061,101.88200378418
ZQZ,Zhangjiakou Ningyuan Airport,40.7386016846,114.930000305
BSD,Baoshan Yunduan Airport,25.053301,99.168297
DZU,Dazu Air Base,29.636227,105.773621
LNJ,Lintsang Airfield,23.7381000519,100.025001526
RKZ,Shigatse Air Base,29.3519,89.311401
PZI,Bao'anying Airport,26.54,101.79852
ZKL,Zigong Airport,29.376484,104.625789
FUO,Foshan Shadi Airport,23.0832996368,113.069999695
HUZ,Huizhou Airport,23.0499992371,114.599998474
HSC,Shaoguan Guitou Airport,24.9785995483,113.42099762
JGS,Jinggangshan Airport,26.8568992615,114.736999512
AEB,Baise Youjiang Airport,23.7206001282,106.959999084
DOY,Dongying Shengli Airport,37.5085983276,118.788002014
XEN,Xingcheng Air Base,40.5802993774,120.697998047
AAT,Altay Air Base,47.7498855591,88.0858078003
THQ,Tianshui Maijishan Airport,34.5593986511,105.86000061
YZY,Zhangye Ganzhou Airport,38.8018989563,100.675003052
DDG,Dandong Airport,40.0247,124.286003
NTG,Nantong Airport,32.0708007812,120.975997925
XBE,Bearskin Lake Airport,53.9655990600586,-91.0271987915039
YNP,Natuashish Airport,55.913898,-61.184399
YWR,White River Seaplane Base,48.6269,-85.223297
YPD,Parry Sound Area Municipal Airport,45.2575,-79.829697
XBR,Brockville - Thousand Islands Regional Tackaberry Airport,44.6394004822,-75.7502975464
KIF,Kingfisher Lake Airport,53.0125007629395,-89.8553009033203
YOG,Ogoki Post Airport,51.6585998535,-85.9017028809
PRM,Proma Heliport,4.728056,-74.084444
ISG,Isa Giron Heliport,7.058333,-73.129722
ARQ,El Troncal Airport,7.02106,-71.388901
LCR,La Chorrera Airport,-0.733333,-73.01667
SNT,Las Cruces Airport,7.38322,-73.505402
TCD,Tarapacá Airport,-2.867,-69.733002
YEB,Bar River Airport,46.42029953,-84.0922012329
CPI,Cape Orford Airport,-5.44833333333,152.081944444
YSI,Parry Sound/Frying Pan Island-Sans Souci Seaplane Base,45.173302,-80.137497
YHP,Poplar Hill Airport,52.1133003234863,-94.2555999755859
KEW,Keewaywin Airport,52.9911003113,-92.8364028931
YSA,Sable Island Landing Strip,43.930292,-59.960289
YLS,Lebel-sur-Quevillon Airport,49.0303001404,-77.0171966553
YNX,Snap Lake Airport,63.593601,-110.905998
SSQ,La Sarre Airport,48.917198181152,-79.178596496582
YKU,Chisasibi Airport,53.8055992126465,-78.9169006347656
EHT,Rentschler Heliport,41.7517,-72.6253
ZTB,Tête-à-la-Baleine Airport,50.6744003295898,-59.3835983276367
ZKG,Kegaska Airport,50.1958007812,-61.2658004761
YWQ,Chute-Des-Passes/Lac Margane Seaplane Base,49.9434,-71.138
YAU,Donaldson Airport,61.6622009277,-73.3214035034
TR7,Ottawa / Rockcliffe Seaplane Base,45.4638329461,-75.6425428391
ZGS,La Romaine Airport,50.259701,-60.679401
YFG,Fontanges Airport,54.553901672363,-71.173301696777
YGA,Lac Gagnon Seaplane Base,46.117500305176,-75.115303039551
ZLT,La Tabatière Airport,50.8307991027832,-58.9756011962891
PST,Preston Airport,20.7350006103516,-75.6583023071289
CUJ,Culion Airport,11.8553,119.9378
HLI,Hollister Municipal Airport,36.8932991028,-121.410003662
CVL,Cape Vogel Airport,-9.67,150.019722222
CVR,Hughes Airport,33.975,-118.417
CXC,Chitina Airport,61.582901001,-144.427001953
GEC,Geçitkale Air Base,35.235947,33.724358
NIC,Nicosia International Airport,35.1507987976,33.2787017822
YAB,Arctic Bay Airport,73.0057668174,-85.0425052643
YAC,Cat Lake Airport,51.7271995544434,-91.8244018554688
YAR,La Grande-3 Airport,53.5717010498,-76.1964035034
YAG,Fort Frances Municipal Airport,48.6542015075684,-93.439697265625
YAH,La Grande-4 Airport,53.754699707,-73.6753005981
YAL,Alert Bay Airport,50.5821990966797,-126.916000366211
YAM,Sault Ste Marie Airport,46.4850006103516,-84.5093994140625
XKS,Kasabonika Airport,53.5247001647949,-88.6427993774414
YKG,Kangirsuk Airport,60.0271987915039,-69.9991989135742
YAT,Attawapiskat Airport,52.9275016784668,-82.4319000244141
YAW,Halifax / CFB Shearwater Heliport,44.6397018433,-63.4994010925
YAY,St. Anthony Airport,51.3918991089,-56.0830993652
YAZ,Tofino / Long Beach Airport,49.079833,-125.775583
YBA,Banff Airport,51.2073404699,-115.541861057
YBB,Kugaaruk Airport,68.534401,-89.808098
YBC,Baie Comeau Airport,49.1324996948242,-68.2043991088867
QBC,Bella Coola Airport,52.387501,-126.596001
YBE,Uranium City Airport,59.5614013671875,-108.481002807617
YBY,Bonnyville Airport,54.304199,-110.744003
YBG,CFB Bagotville,48.3306007385254,-70.9963989257813
YBK,Baker Lake Airport,64.2988967896,-96.077796936
YBL,Campbell River Airport,49.9508018493652,-125.271003723145
YBN,CFB Borden,44.2717018127,-79.9124984741
XTL,Tadoule Lake Airport,58.7061,-98.512199
YBR,Brandon Municipal Airport,49.91,-99.951897
YBT,Brochet Airport,57.8894,-101.679001
YBV,Berens River Airport,52.358898,-97.018303
YBX,Lourdes de Blanc Sablon Airport,51.4435997009,-57.1852989197
YRF,Cartwright Airport,53.6828002929688,-57.0419006347656
YCB,Cambridge Bay Airport,69.1081008911,-105.138000488
YCC,Cornwall Regional Airport,45.0928001403809,-74.5633010864258
YCD,Nanaimo Airport,49.0549702249,-123.869862556
YCE,Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301
YCG,Castlegar/West Kootenay Regional Airport,49.2963981628,-117.632003784
YCH,Miramichi Airport,47.007801,-65.449203
XCM,Chatham Kent Airport,42.3064002991,-82.0819015503
YCL,Charlo Airport,47.990799,-66.330299
YCN,Cochrane Airport,49.105598449707,-81.0136032104492
YCO,Kugluktuk Airport,67.816704,-115.143997
YCQ,Chetwynd Airport,55.687198638916,-121.626998901367
YCR,Cross Lake (Charlie Sinclair Memorial) Airport,54.6105995178223,-97.7608032226563
YCS,Chesterfield Inlet Airport,63.3469009399,-90.7311019897
YCT,Coronation Airport,52.0750007629,-111.444999695
YCV,Cartierville Airport,45.5167007446289,-73.7166976928711
YCW,Chilliwack Airport,49.1528015137,-121.939002991
YCY,Clyde River Airport,70.4860992432,-68.5167007446
YCZ,Fairmont Hot Springs Airport,50.3302993774,-115.873001099
YDA,Dawson City Airport,64.043098449707,-139.128005981445
YDB,Burwash Airport,61.3711013793945,-139.041000366211
YDF,Deer Lake Airport,49.2108001708984,-57.3913993835449
YDL,Dease Lake Airport,58.4221992493,-130.031997681
XRR,Ross River Airport,61.9706001282,-132.42300415
YDN,Dauphin Barker Airport,51.1007995605469,-100.052001953125
YDO,Dolbeau St Felicien Airport,48.778499603271,-72.375
YDP,Nain Airport,56.5491981506348,-61.6803016662598
YDQ,Dawson Creek Airport,55.7422981262207,-120.182998657227
YEG,Edmonton International Airport,53.3097000122,-113.580001831
YEK,Arviat Airport,61.0942001343,-94.0708007812
YEL,Elliot Lake Municipal Airport,46.351398468,-82.5614013672
YEM,Manitoulin East Municipal Airport,45.8428001403809,-81.8581008911133
YEN,Estevan Airport,49.2103004456,-102.966003418
YER,Fort Severn Airport,56.0189018249512,-87.6761016845703
YET,Edson Airport,53.5788993835,-116.464996338
YEU,Eureka Airport,79.9946975708,-85.814201355
YEV,Inuvik Mike Zubko Airport,68.3041992188,-133.483001709
YEY,Amos Magny Airport,48.5638999938965,-78.2497024536133
YFA,Fort Albany Airport,52.2014007568359,-81.6968994140625
YFB,Iqaluit Airport,63.756402,-68.555801
YFC,Fredericton Airport,45.8689002990723,-66.5372009277344
YFE,Forestville Airport,48.7461013793945,-69.0971984863281
YFH,Fort Hope Airport,51.5619010925293,-87.9077987670899
YTM,La Macaza / Mont-Tremblant International Inc Airport,46.4094009399,-74.7799987793
YFO,Flin Flon Airport,54.6781005859375,-101.681999206543
YFR,Fort Resolution Airport,61.1808013916,-113.690002441
YFS,Fort Simpson Airport,61.7602005004883,-121.236999511719
YMN,Makkovik Airport,55.0769004821777,-59.1864013671875
YGB,Texada Gillies Bay Airport,49.6941986083984,-124.517997741699
YGH,Fort Good Hope Airport,66.2407989501953,-128.651000976563
YGK,Kingston Norman Rogers Airport,44.2252998352051,-76.5969009399414
YGL,La Grande Rivière Airport,53.625301361084,-77.7042007446289
YGM,Gimli Industrial Park Airport,50.628101348877,-97.0432968139649
YGO,Gods Lake Narrows Airport,54.5588989257813,-94.4914016723633
YGP,Gaspé (Michel-Pouliot) Airport,48.7752990723,-64.4785995483
YGQ,Geraldton Greenstone Regional Airport,49.7783012390137,-86.9393997192383
YGR,Îles-de-la-Madeleine Airport,47.4247016906738,-61.7780990600586
YGT,Igloolik Airport,69.3647003174,-81.8161010742
YGV,Havre St Pierre Airport,50.2818984985352,-63.6114006042481
YGW,Kuujjuarapik Airport,55.2818984985352,-77.7652969360352
YGX,Gillam Airport,56.3574981689453,-94.7106018066406
YGZ,Grise Fiord Airport,76.4261016846,-82.9092025757
YQC,Quaqtaq Airport,61.0463981628418,-69.6177978515625
YHB,Hudson Bay Airport,52.8166999817,-102.310997009
CXH,Vancouver Harbour Water Aerodrome,49.2943992615,-123.111000061
YHD,Dryden Regional Airport,49.8316993713379,-92.7442016601563
YHE,Hope Airport,49.3683013916,-121.498001099
YHF,Hearst René Fontaine Municipal Airport,49.7141990661621,-83.6860961914063
YNS,Nemiscau Airport,51.6911010742188,-76.1355972290039
YHI,Ulukhaktok Holman Airport,70.7628021240234,-117.805999755859
YHK,Gjoa Haven Airport,68.635597229,-95.8497009277
YHM,John C. Munro Hamilton International Airport,43.1735992432,-79.9349975586
YHN,Hornepayne Municipal Airport,49.1930999755859,-84.758903503418
YHO,Hopedale Airport,55.448299407959,-60.2285995483399
YHR,Chevery Airport,50.4688987731934,-59.6366996765137
YHT,Haines Junction Airport,60.7891998291016,-137.546005249023
YHU,Montréal / Saint-Hubert Airport,45.5175018311,-73.4169006348
YHY,Hay River / Merlyn Carter Airport,60.8396987915,-115.782997131
YHZ,Halifax / Stanfield International Airport,44.8807983398,-63.5085983276
YIB,Atikokan Municipal Airport,48.7738990784,-91.6386032104
YDG,Digby / Annapolis Regional Airport,44.5458450365,-65.7854247093
YIF,St Augustin Airport,51.2117004395,-58.6582984924
YIK,Ivujivik Airport,62.4173011779785,-77.9253005981445
YIO,Pond Inlet Airport,72.6832962036,-77.9666976929
YIV,Island Lake Airport,53.8572006225586,-94.6536026000977
YJA,Jasper Airport,52.9967,-118.058998
YJF,Fort Liard Airport,60.2358016968,-123.46900177
YJN,St Jean Airport,45.2943992614746,-73.2810974121094
YJT,Stephenville Airport,48.5442008972168,-58.5499992370606
YKA,Kamloops Airport,50.7022018433,-120.444000244
YKC,Collins Bay Airport,58.2360992432,-103.678001404
LAK,Aklavik/Freddie Carmichael Airport,68.223297,-135.00599
YKF,Waterloo Airport,43.4608001709,-80.3786010742
YWB,Kangiqsujuaq (Wakeham Bay) Airport,61.5886001587,-71.929397583
YKJ,Key Lake Airport,57.2560997009277,-105.61799621582
YKL,Schefferville Airport,54.8053016662598,-66.8052978515625
YKD,Kincardine Municipal Airport,44.201401,-81.606697
AKV,Akulivik Airport,60.8185997009277,-78.1485977172852
YKQ,Waskaganish Airport,51.4733009338379,-78.75830078125
YKX,Kirkland Lake Airport,48.2103004455566,-79.9813995361328
YKY,Kindersley Airport,51.5175018311,-109.180999756
YKZ,Buttonville Municipal Airport,43.8622016906738,-79.370002746582
YPJ,Aupaluk Airport,59.2966995239258,-69.5997009277344
YLB,Lac La Biche Airport,54.7703018188,-112.031997681
YLC,Kimmirut Airport,62.8499984741,-69.8833007812
YLD,Chapleau Airport,47.8199996948242,-83.3467025756836
YLH,Lansdowne House Airport,52.1955986022949,-87.934196472168
YLJ,Meadow Lake Airport,54.125301361084,-108.523002624512
YSG,Lutselk'e Airport,62.418303,-110.681998
YLL,Lloydminster Airport,53.3092002868652,-110.072998046875
YLQ,La Tuque Airport,47.4096984863,-72.7889022827
YLR,Leaf Rapids Airport,56.5133018493652,-99.9852981567383
YLK,Barrie-Orillia (Lake Simcoe Regional Airport),44.4852981567,-79.5556030273
YLT,Alert Airport,82.5177993774,-62.2806015015
XGR,Kangiqsualujjuaq (Georges River) Airport,58.7113990783691,-65.9927978515625
YLW,Kelowna International Airport,49.9561004639,-119.377998352
CYM,Chatham Seaplane Base,57.5149002075,-134.945999146
YMA,Mayo Airport,63.6164016723633,-135.86799621582
YME,Matane Airport,48.8568992614746,-67.4533004760742
YMG,Manitouwadge Airport,49.0839004516602,-85.8606033325195
YMH,Mary's Harbour Airport,52.3027992248535,-55.8471984863281
YMJ,Moose Jaw Air Vice Marshal C. M. McEwen Airport,50.3302993774414,-105.55899810791
YML,Charlevoix Airport,47.5974998474121,-70.2238998413086
YMM,Fort McMurray Airport,56.653301239,-111.222000122
YMO,Moosonee Airport,51.2910995483399,-80.6078033447266
YMT,Chapais Airport,49.771900177002,-74.5280990600586
YUD,Umiujaq Airport,56.5360984802246,-76.5183029174805
YMW,Maniwaki Airport,46.2728004456,-75.9906005859
YMX,Montreal International (Mirabel) Airport,45.679501,-74.038696
YNA,Natashquan Airport,50.189998626709,-61.7891998291016
YNC,Wemindji Airport,53.0106010437012,-78.8311004638672
YND,Ottawa / Gatineau Airport,45.5217018127,-75.5635986328
YNE,Norway House Airport,53.9583015441895,-97.8442001342773
YNH,Hudsons Hope Airport,56.0355987549,-121.975997925
YLY,Langley Airport,49.1007995605,-122.630996704
YNL,Points North Landing Airport,58.2766990661621,-104.082000732422
YNM,Matagami Airport,49.7616996765137,-77.8028030395508
HZP,Fort Mackay / Horizon Airport,57.3816986084,-111.700996399
YOA,Ekati Airport,64.6988983154,-110.614997864
YOC,Old Crow Airport,67.5706024169922,-139.839004516602
YOD,CFB Cold Lake,54.4049987792969,-110.278999328613
YOH,Oxford House Airport,54.9333000183106,-95.2789001464844
YOJ,High Level Airport,58.6213989257813,-117.165000915527
YOO,Toronto/Oshawa Executive Airport,43.922798,-78.894997
YOP,Rainbow Lake Airport,58.4914016723633,-119.407997131348
YOS,Owen Sound / Billy Bishop Regional Airport,44.5903015137,-80.8375015259
YOW,Ottawa Macdonald-Cartier International Airport,45.3224983215332,-75.6691970825195
YOY,C J.H.L.(Joe) Lecomte) Heliport,46.9021961734,-71.502199173
YPA,Prince Albert Glass Field,53.2141990662,-105.672996521
YPC,Paulatuk (Nora Aliqatchialuk Ruben) Airport,69.3608381154,-124.075469971
YPS,Port Hawkesbury Airport,45.6567001343,-61.3680992126
YPE,Peace River Airport,56.2268981933594,-117.446998596191
YPG,Southport Airport,49.903099,-98.273817
YPH,Inukjuak Airport,58.4719009399414,-78.0768966674805
YPL,Pickle Lake Airport,51.4463996887207,-90.2142028808594
YPM,Pikangikum Airport,51.8196983337402,-93.9732971191406
YPN,Port Menier Airport,49.8363990783691,-64.2885971069336
YPO,Peawanuck Airport,54.9880981445313,-85.4432983398438
YPQ,Peterborough Airport,44.2299995422363,-78.3632965087891
YPR,Prince Rupert Airport,54.2860984802,-130.445007324
YPW,Powell River Airport,49.8342018127442,-124.5
YPX,Puvirnituq Airport,60.0505981445313,-77.2869033813477
YPY,Fort Chipewyan Airport,58.7672004699707,-111.116996765137
YPZ,Burns Lake Airport,54.3763999939,-125.950996399
